Maliyet: 202961
Çalışma Süresi: 2471 milisaniye
TSP Yolu:
(6917, 9826)
(6929, 9776)
(6868, 9784)
(6866, 9834)
(6835, 9843)
(6824, 9873)
(6854, 9874)
(6843, 9904)
(6841, 9934)
(6848, 10015)
(6819, 9984)
(6780, 9962)
(6792, 9912)
(6711, 9918)
(6754, 9859)
(6734, 9838)
(6666, 9775)
(6674, 9826)
(6622, 9864)
(6660, 9916)
(6638, 9966)
(6667, 9997)
(6706, 10019)
(6746, 10041)
(6807, 10034)
(6896, 10078)
(6927, 10069)
(6909, 10018)
(6900, 9987)
(6929, 10009)
(7010, 10002)
(7049, 10034)
(7092, 9996)
(7111, 10017)
(7099, 10057)
(7077, 10106)
(7116, 10138)
(7073, 10187)
(7154, 10180)
(7205, 10182)
(7234, 10194)
(7266, 10175)
(7306, 10177)
(7326, 10188)
(7365, 10210)
(7323, 10248)
(7302, 10268)
(7271, 10276)
(7242, 10255)
(7212, 10243)
(7152, 10241)
(7180, 10293)
(7198, 10334)
(7269, 10337)
(7296, 10399)
(7298, 10369)
(7340, 10320)
(7372, 10281)
(7403, 10272)
(7404, 10242)
(7416, 10212)
(7456, 10214)
(7438, 10172)
(7398, 10150)
(7367, 10159)
(7349, 10118)
(7390, 10100)
(7452, 10072)
(7424, 10020)
(7353, 10037)
(7290, 10085)
(7262, 10033)
(7199, 10081)
(7202, 10021)
(7172, 9999)
(7185, 9929)
(7177, 9898)
(7254, 9982)
(7296, 9954)
(7346, 9966)
(7386, 9968)
(7367, 9947)
(7327, 9935)
(7318, 9904)
(7300, 9853)
(7259, 9871)
(7199, 9859)
(7169, 9837)
(7210, 9839)
(7261, 9811)
(7242, 9790)
(7191, 9808)
(7161, 9786)
(7121, 9795)
(7078, 9843)
(7069, 9813)
(7041, 9771)
(7072, 9752)
(7102, 9753)
(7134, 9714)
(7174, 9736)
(7205, 9707)
(7226, 9688)
(7187, 9656)
(7250, 9608)
(7289, 9640)
(7288, 9671)
(7286, 9711)
(7284, 9761)
(7354, 9774)
(7326, 9713)
(7339, 9663)
(7399, 9665)
(7421, 9636)
(7413, 9575)
(7375, 9533)
(7363, 9563)
(7372, 9593)
(7321, 9601)
(7284, 9519)
(7252, 9558)
(7202, 9556)
(7175, 9484)
(7125, 9471)
(7132, 9522)
(7113, 9511)
(7052, 9519)
(7014, 9466)
(7015, 9436)
(7046, 9417)
(7067, 9398)
(7039, 9346)
(7042, 9276)
(7063, 9256)
(7086, 9187)
(7079, 9126)
(7080, 9095)
(7130, 9118)
(7138, 9159)
(7126, 9198)
(7186, 9211)
(7227, 9213)
(7236, 9244)
(7275, 9255)
(7346, 9269)
(7374, 9320)
(7304, 9297)
(7243, 9315)
(7164, 9261)
(7132, 9290)
(7082, 9298)
(7100, 9329)
(7088, 9379)
(7138, 9391)
(7190, 9363)
(7250, 9366)
(7239, 9385)
(7197, 9424)
(7246, 9477)
(7297, 9449)
(7359, 9431)
(7380, 9412)
(7412, 9373)
(7483, 9356)
(7502, 9397)
(7519, 9468)
(7480, 9436)
(7449, 9445)
(7416, 9514)
(7487, 9507)
(7517, 9519)
(7577, 9531)
(7607, 9533)
(7636, 9564)
(7686, 9567)
(7745, 9610)
(7754, 9650)
(7797, 9592)
(7819, 9542)
(7851, 9503)
(7872, 9494)
(7932, 9507)
(7961, 9538)
(7999, 9580)
(8049, 9593)
(8108, 9636)
(8147, 9668)
(8136, 9697)
(8085, 9705)
(8114, 9727)
(8112, 9777)
(8071, 9796)
(8089, 9847)
(8129, 9849)
(8077, 9887)
(8017, 9874)
(8019, 9834)
(8022, 9763)
(8045, 9683)
(7963, 9710)
(7952, 9730)
(7902, 9718)
(7924, 9688)
(7926, 9648)
(7909, 9566)
(7878, 9575)
(7857, 9604)
(7866, 9625)
(7824, 9653)
(7854, 9675)
(7851, 9736)
(7779, 9763)
(7808, 9794)
(7838, 9806)
(7878, 9818)
(7911, 9758)
(7940, 9790)
(7918, 9819)
(7937, 9851)
(7966, 9872)
(8004, 9924)
(7954, 9932)
(7914, 9910)
(7925, 9890)
(7875, 9878)
(7836, 9856)
(7835, 9866)
(7784, 9874)
(7766, 9823)
(7765, 9843)
(7754, 9883)
(7772, 9924)
(7720, 9952)
(7779, 9985)
(7831, 9957)
(7872, 9939)
(7902, 9960)
(7900, 10011)
(7929, 10032)
(7907, 10072)
(7837, 10048)
(7826, 10068)
(7794, 10107)
(7741, 10165)
(7721, 10154)
(7700, 10194)
(7650, 10182)
(7620, 10160)
(7632, 10130)
(7655, 10061)
(7696, 10032)
(7725, 10084)
(7747, 10024)
(7698, 9992)
(7618, 9978)
(7640, 9939)
(7663, 9879)
(7692, 9900)
(7704, 9861)
(7706, 9810)
(7740, 9731)
(7659, 9727)
(7672, 9677)
(7642, 9656)
(7600, 9704)
(7569, 9703)
(7550, 9682)
(7562, 9642)
(7565, 9582)
(7535, 9570)
(7494, 9578)
(7472, 9618)
(7511, 9650)
(7490, 9669)
(7478, 9709)
(7436, 9738)
(7514, 9802)
(7547, 9753)
(7636, 9797)
(7635, 9817)
(7604, 9846)
(7575, 9804)
(7554, 9834)
(7522, 9863)
(7572, 9875)
(7549, 9935)
(7489, 9912)
(7482, 9851)
(7434, 9798)
(7383, 9806)
(7410, 9878)
(7439, 9910)
(7477, 9962)
(7508, 9953)
(7507, 9983)
(7494, 10033)
(7546, 9995)
(7615, 10049)
(7542, 10096)
(7500, 10125)
(7510, 10145)
(7550, 10147)
(7569, 10168)
(7646, 10262)
(7727, 10266)
(7767, 10268)
(7770, 10197)
(7820, 10209)
(7809, 10229)
(7819, 10240)
(7817, 10290)
(7775, 10329)
(7714, 10326)
(7665, 10294)
(7634, 10312)
(7552, 10339)
(7522, 10318)
(7553, 10309)
(7566, 10249)
(7535, 10258)
(7483, 10296)
(7401, 10312)
(7370, 10331)
(7369, 10351)
(7377, 10392)
(7529, 10389)
(7601, 10372)
(7700, 10406)
(7710, 10407)
(7750, 10429)
(7699, 10437)
(7696, 10497)
(7635, 10505)
(7644, 10545)
(7642, 10576)
(7721, 10620)
(7752, 10621)
(7792, 10633)
(7810, 10674)
(7840, 10675)
(7803, 10613)
(7875, 10576)
(7965, 10590)
(8017, 10572)
(7998, 10531)
(7959, 10509)
(7938, 10528)
(7920, 10477)
(7838, 10503)
(7796, 10542)
(7785, 10562)
(7747, 10499)
(7779, 10450)
(7810, 10431)
(7782, 10380)
(7862, 10403)
(7892, 10415)
(7913, 10395)
(7834, 10351)
(7856, 10322)
(7896, 10334)
(7906, 10324)
(7915, 10345)
(7984, 10398)
(7996, 10348)
(8016, 10349)
(8036, 10370)
(8036, 10350)
(8068, 10331)
(8027, 10330)
(8029, 10299)
(8050, 10270)
(8036, 10118)
(7986, 10105)
(7947, 10073)
(8039, 10067)
(8068, 10089)
(8087, 10110)
(8119, 10081)
(8091, 10019)
(8072, 9988)
(8031, 10016)
(8044, 9956)
(8085, 9928)
(8125, 9940)
(8142, 10011)
(8181, 10043)
(8212, 10034)
(8164, 9982)
(8157, 9901)
(8221, 9822)
(8238, 9894)
(8196, 9943)
(8243, 10016)
(8275, 9976)
(8298, 9927)
(8319, 9887)
(8348, 9929)
(8359, 9919)
(8380, 9900)
(8403, 9830)
(8352, 9838)
(8262, 9814)
(8243, 9793)
(8192, 9791)
(8216, 9711)
(8257, 9703)
(8298, 9694)
(8309, 9675)
(8310, 9644)
(8342, 9605)
(8401, 9648)
(8400, 9669)
(8462, 9631)
(8413, 9598)
(8465, 9560)
(8457, 9509)
(8490, 9460)
(8501, 9430)
(8514, 9370)
(8555, 9362)
(8526, 9320)
(8559, 9271)
(8560, 9241)
(8540, 9230)
(8572, 9201)
(8605, 9142)
(8587, 9090)
(8507, 9077)
(8507, 9057)
(8500, 9006)
(8532, 8957)
(8524, 8916)
(8496, 8854)
(8446, 8842)
(8454, 8882)
(8414, 8881)
(8393, 8890)
(8363, 8888)
(8422, 8931)
(8472, 8944)
(8409, 8992)
(8448, 9024)
(8467, 9045)
(8426, 9073)
(8464, 9115)
(8484, 9126)
(8513, 9158)
(8553, 9160)
(8491, 9197)
(8472, 9176)
(8432, 9164)
(8424, 9124)
(8381, 9162)
(8322, 9129)
(8321, 9160)
(8297, 9239)
(8245, 9268)
(8195, 9255)
(8279, 9188)
(8219, 9185)
(8210, 9145)
(8211, 9124)
(8192, 9103)
(8213, 9074)
(8244, 9075)
(8271, 9137)
(8273, 9107)
(8284, 9077)
(8325, 9069)
(8344, 9100)
(8357, 9040)
(8317, 9018)
(8256, 9015)
(8246, 9035)
(8206, 9013)
(8198, 8972)
(8228, 8974)
(8269, 8955)
(8340, 8958)
(8311, 8927)
(8303, 8886)
(8334, 8867)
(8345, 8847)
(8326, 8816)
(8346, 8807)
(8358, 8777)
(8379, 8758)
(8427, 8810)
(8429, 8760)
(8452, 8710)
(8443, 8680)
(8445, 8629)
(8424, 8659)
(8401, 8718)
(8393, 8657)
(8396, 8597)
(8427, 8588)
(8400, 8516)
(8450, 8508)
(8492, 8490)
(8510, 8541)
(8469, 8539)
(8487, 8591)
(8467, 8600)
(8496, 8621)
(8518, 8592)
(8549, 8573)
(8581, 8534)
(8533, 8481)
(8524, 8441)
(8565, 8442)
(8546, 8411)
(8547, 8381)
(8569, 8341)
(8540, 8320)
(8581, 8302)
(8610, 8333)
(8622, 8283)
(8661, 8315)
(8649, 8355)
(8607, 8404)
(8627, 8395)
(8668, 8386)
(8711, 8338)
(8750, 8359)
(8759, 8390)
(8758, 8410)
(8718, 8409)
(8696, 8448)
(8624, 8475)
(8651, 8537)
(8683, 8508)
(8684, 8488)
(8736, 8450)
(8787, 8432)
(8799, 8402)
(8781, 8341)
(8752, 8309)
(8723, 8287)
(8745, 8248)
(8705, 8226)
(8673, 8265)
(8655, 8214)
(8707, 8186)
(8759, 8168)
(8762, 8097)
(8783, 8068)
(8764, 8037)
(8795, 8038)
(8874, 8062)
(8826, 8009)
(8797, 7977)
(8766, 7986)
(8779, 7936)
(8820, 7918)
(8858, 7980)
(8849, 7949)
(8851, 7899)
(8862, 7879)
(8903, 7861)
(8934, 7862)
(8926, 7811)
(8885, 7809)
(8865, 7819)
(8876, 7789)
(8930, 7720)
(8870, 7697)
(8879, 7728)
(8868, 7748)
(8836, 7777)
(8814, 7826)
(8792, 7866)
(8722, 7843)
(8713, 7812)
(8646, 7738)
(8676, 7750)
(8705, 7781)
(8744, 7803)
(8797, 7745)
(8829, 7706)
(8811, 7654)
(8803, 7614)
(8771, 7643)
(8733, 7600)
(8702, 7599)
(8671, 7628)
(8634, 7556)
(8695, 7548)
(8725, 7539)
(8755, 7551)
(8807, 7523)
(8805, 7563)
(8864, 7606)
(8903, 7648)
(8877, 7546)
(8910, 7487)
(8902, 7426)
(8953, 7428)
(8974, 7409)
(8925, 7376)
(8957, 7337)
(8939, 7286)
(8970, 7267)
(8971, 7227)
(8972, 7207)
(8911, 7214)
(8885, 7132)
(8866, 7091)
(8928, 7073)
(8939, 7033)
(8951, 7003)
(9002, 6996)
(9043, 6987)
(9060, 7059)
(9019, 7057)
(9038, 7088)
(9007, 7097)
(9064, 7190)
(9126, 7163)
(9128, 7122)
(9129, 7082)
(9120, 7061)
(9131, 7042)
(9083, 6989)
(9176, 6953)
(9166, 6932)
(9158, 6901)
(9140, 6830)
(9143, 6779)
(9134, 6738)
(9094, 6737)
(9102, 6778)
(9101, 6798)
(9070, 6817)
(9078, 6867)
(9108, 6889)
(9076, 6928)
(9056, 6917)
(9025, 6936)
(8994, 6935)
(8973, 6954)
(8996, 6904)
(8977, 6873)
(8969, 6822)
(8970, 6802)
(9011, 6784)
(9020, 6814)
(9072, 6766)
(9033, 6734)
(9054, 6715)
(9046, 6684)
(9087, 6676)
(9127, 6677)
(9098, 6646)
(9110, 6606)
(9090, 6595)
(9060, 6594)
(9037, 6653)
(9005, 6682)
(8985, 6691)
(8983, 6742)
(8952, 6741)
(8922, 6729)
(8903, 6708)
(8943, 6710)
(8954, 6690)
(8986, 6651)
(8988, 6621)
(9009, 6602)
(9030, 6572)
(9022, 6541)
(9012, 6531)
(9082, 6544)
(9043, 6512)
(9045, 6462)
(9024, 6481)
(8994, 6490)
(8962, 6509)
(8961, 6539)
(8919, 6577)
(8969, 6590)
(8948, 6609)
(8917, 6628)
(8936, 6649)
(8895, 6667)
(8874, 6677)
(8843, 6685)
(8852, 6726)
(8822, 6715)
(8813, 6694)
(8773, 6682)
(8771, 6723)
(8791, 6734)
(8770, 6743)
(8750, 6742)
(8700, 6740)
(8711, 6720)
(8722, 6700)
(8663, 6657)
(8633, 6646)
(8612, 6655)
(8641, 6687)
(8639, 6737)
(8628, 6757)
(8597, 6766)
(8579, 6724)
(8566, 6784)
(8547, 6763)
(8548, 6733)
(8560, 6693)
(8571, 6663)
(8543, 6622)
(8555, 6572)
(8564, 6592)
(8594, 6604)
(8625, 6605)
(8636, 6585)
(8667, 6556)
(8686, 6587)
(8728, 6559)
(8748, 6550)
(8669, 6506)
(8639, 6494)
(8589, 6482)
(8618, 6514)
(8608, 6523)
(8597, 6533)
(8558, 6511)
(8517, 6530)
(8515, 6560)
(8515, 6570)
(8494, 6589)
(8492, 6640)
(8471, 6649)
(8441, 6648)
(8490, 6670)
(8531, 6672)
(8489, 6700)
(8478, 6710)
(8435, 6769)
(8486, 6761)
(8516, 6782)
(8495, 6802)
(8474, 6811)
(8423, 6829)
(8452, 6850)
(8441, 6880)
(8481, 6872)
(8502, 6863)
(8490, 6913)
(8530, 6924)
(8528, 6965)
(8549, 6956)
(8551, 6905)
(8553, 6865)
(8575, 6815)
(8614, 6837)
(8637, 6788)
(8688, 6780)
(8727, 6802)
(8748, 6792)
(8769, 6773)
(8829, 6796)
(8840, 6756)
(8891, 6748)
(8900, 6779)
(8931, 6760)
(8940, 6801)
(8898, 6829)
(8868, 6818)
(8866, 6858)
(8907, 6860)
(8926, 6871)
(8925, 6901)
(8913, 6941)
(8922, 6982)
(8900, 7001)
(8879, 7031)
(8883, 6940)
(8875, 6899)
(8824, 6907)
(8853, 6938)
(8821, 6967)
(8781, 6966)
(8750, 6964)
(8771, 6945)
(8782, 6925)
(8743, 6903)
(8734, 6873)
(8766, 6844)
(8737, 6812)
(8686, 6830)
(8674, 6860)
(8632, 6888)
(8602, 6887)
(8591, 6917)
(8600, 6938)
(8630, 6939)
(8652, 6899)
(8703, 6902)
(8691, 6931)
(8732, 6933)
(8700, 6972)
(8698, 7013)
(8618, 6979)
(8586, 7018)
(8546, 7006)
(8506, 7004)
(8515, 7025)
(8485, 7034)
(8561, 7138)
(8602, 7120)
(8643, 7111)
(8635, 7050)
(8685, 7073)
(8687, 7032)
(8728, 7014)
(8819, 7018)
(8818, 7048)
(8746, 7065)
(8745, 7096)
(8722, 7155)
(8740, 7196)
(8782, 7178)
(8820, 7230)
(8839, 7251)
(8869, 7253)
(8898, 7294)
(8867, 7313)
(8886, 7334)
(8874, 7364)
(8824, 7352)
(8806, 7321)
(8797, 7280)
(8776, 7299)
(8746, 7308)
(8763, 7359)
(8743, 7368)
(8752, 7389)
(8712, 7387)
(8694, 7326)
(8643, 7334)
(8622, 7353)
(8651, 7395)
(8690, 7427)
(8710, 7428)
(8750, 7439)
(8781, 7431)
(8792, 7401)
(8812, 7412)
(8800, 7452)
(8738, 7489)
(8688, 7477)
(8666, 7517)
(8637, 7475)
(8587, 7463)
(8556, 7471)
(8515, 7500)
(8596, 7493)
(8584, 7533)
(8553, 7552)
(8571, 7604)
(8539, 7643)
(8558, 7664)
(8586, 7725)
(8498, 7661)
(8458, 7639)
(8442, 7547)
(8420, 7577)
(8379, 7595)
(8351, 7553)
(8333, 7502)
(8434, 7496)
(8476, 7468)
(8446, 7457)
(8416, 7445)
(8395, 7454)
(8378, 7393)
(8357, 7402)
(8296, 7420)
(8265, 7428)
(8244, 7458)
(8212, 7497)
(8203, 7466)
(8217, 7376)
(8248, 7367)
(8260, 7307)
(8272, 7277)
(8219, 7335)
(8200, 7304)
(8160, 7292)
(8148, 7322)
(8187, 7354)
(8127, 7352)
(8115, 7392)
(8104, 7421)
(8092, 7451)
(8061, 7480)
(8029, 7519)
(8138, 7554)
(8180, 7516)
(8189, 7557)
(8249, 7559)
(8238, 7589)
(8257, 7610)
(8308, 7602)
(8348, 7614)
(8366, 7655)
(8424, 7718)
(8437, 7668)
(8446, 7689)
(8475, 7711)
(8474, 7741)
(8422, 7769)
(8362, 7766)
(8401, 7798)
(8431, 7800)
(8460, 7821)
(8491, 7812)
(8521, 7814)
(8541, 7835)
(8552, 7795)
(8583, 7786)
(8582, 7806)
(8581, 7836)
(8661, 7860)
(8670, 7891)
(8688, 7922)
(8678, 7932)
(8726, 7984)
(8673, 8043)
(8676, 7982)
(8635, 7980)
(8615, 7980)
(8584, 7988)
(8544, 7987)
(8515, 7955)
(8576, 7947)
(8627, 7929)
(8600, 7868)
(8569, 7866)
(8548, 7886)
(8527, 7915)
(8496, 7924)
(8499, 7863)
(8468, 7872)
(8438, 7871)
(8387, 7868)
(8349, 7816)
(8311, 7774)
(8324, 7694)
(8295, 7662)
(8264, 7691)
(8283, 7712)
(8211, 7739)
(8230, 7771)
(8238, 7811)
(8216, 7851)
(8257, 7853)
(8305, 7895)
(8355, 7918)
(8323, 7947)
(8293, 7955)
(8251, 7984)
(8183, 7910)
(8122, 7928)
(8121, 7958)
(8100, 7967)
(8098, 8007)
(8077, 8037)
(8076, 8057)
(8047, 8015)
(8030, 7954)
(8011, 7933)
(7990, 7932)
(8012, 7893)
(7983, 7871)
(7962, 7890)
(7890, 7907)
(7889, 7928)
(7918, 7979)
(7938, 7970)
(8007, 8004)
(7967, 8002)
(7946, 8021)
(7965, 8052)
(7915, 8040)
(7885, 8039)
(7923, 8081)
(7860, 8149)
(7869, 8169)
(7900, 8150)
(7911, 8121)
(7971, 8133)
(7983, 8104)
(8004, 8094)
(7996, 8043)
(8026, 8035)
(8022, 8125)
(8021, 8146)
(8082, 8138)
(8103, 8129)
(8133, 8130)
(8145, 8101)
(8135, 8090)
(8176, 8072)
(8167, 8061)
(8137, 8050)
(8126, 8069)
(8117, 8049)
(8139, 8009)
(8170, 7990)
(8199, 8012)
(8218, 8053)
(8183, 8143)
(8212, 8174)
(8192, 8173)
(8132, 8151)
(8051, 8167)
(8010, 8175)
(7975, 8295)
(8103, 8372)
(8103, 8351)
(8134, 8343)
(8136, 8292)
(8166, 8304)
(8178, 8264)
(8227, 8306)
(8225, 8357)
(8204, 8366)
(8223, 8397)
(8241, 8438)
(8293, 8410)
(8315, 8371)
(8266, 8338)
(8257, 8318)
(8229, 8266)
(8220, 8235)
(8221, 8205)
(8261, 8217)
(8284, 8147)
(8305, 8128)
(8275, 8126)
(8247, 8075)
(8259, 8025)
(8260, 8015)
(8279, 8036)
(8299, 8047)
(8350, 8029)
(8353, 7958)
(8426, 7921)
(8455, 7932)
(8463, 7983)
(8442, 8002)
(8481, 8034)
(8501, 8045)
(8533, 8016)
(8550, 8078)
(8581, 8059)
(8632, 8061)
(8662, 8073)
(8640, 8112)
(8659, 8143)
(8628, 8142)
(8578, 8140)
(8617, 8172)
(8615, 8212)
(8604, 8242)
(8532, 8259)
(8554, 8230)
(8565, 8200)
(8545, 8189)
(8515, 8177)
(8494, 8197)
(8463, 8216)
(8437, 8133)
(8458, 8114)
(8429, 8072)
(8440, 8053)
(8420, 8052)
(8390, 8040)
(8379, 8070)
(8397, 8122)
(8357, 8110)
(8355, 8140)
(8333, 8190)
(8320, 8250)
(8279, 8278)
(8288, 8299)
(8318, 8310)
(8347, 8322)
(8361, 8241)
(8412, 8223)
(8400, 8283)
(8421, 8264)
(8461, 8276)
(8490, 8308)
(8507, 8379)
(8465, 8418)
(8463, 8448)
(8462, 8478)
(8415, 8385)
(8436, 8376)
(8437, 8346)
(8365, 8373)
(8372, 8444)
(8371, 8484)
(8329, 8523)
(8299, 8512)
(8287, 8541)
(8296, 8582)
(8265, 8591)
(8267, 8551)
(8269, 8500)
(8209, 8487)
(8201, 8437)
(8161, 8425)
(8172, 8395)
(8121, 8403)
(8061, 8400)
(8070, 8421)
(8079, 8451)
(8067, 8481)
(8008, 8448)
(7959, 8426)
(7918, 8424)
(7848, 8421)
(7897, 8454)
(7896, 8474)
(8007, 8479)
(7995, 8529)
(7964, 8527)
(7884, 8524)
(7873, 8533)
(7912, 8565)
(7952, 8577)
(8022, 8601)
(8084, 8573)
(8124, 8575)
(8126, 8534)
(8096, 8513)
(8108, 8483)
(8169, 8466)
(8187, 8517)
(8186, 8547)
(8174, 8587)
(8182, 8648)
(8190, 8679)
(8229, 8711)
(8270, 8702)
(8243, 8641)
(8273, 8642)
(8314, 8634)
(8323, 8654)
(8374, 8646)
(8342, 8685)
(8331, 8705)
(8329, 8735)
(8308, 8755)
(8287, 8784)
(8264, 8834)
(8274, 8854)
(8223, 8852)
(8201, 8892)
(8169, 8931)
(8151, 8889)
(8142, 8859)
(8193, 8851)
(8185, 8800)
(8168, 8728)
(8118, 8716)
(8047, 8723)
(8150, 8667)
(8090, 8654)
(8071, 8633)
(8069, 8684)
(8039, 8662)
(7988, 8690)
(7928, 8677)
(7837, 8663)
(7808, 8642)
(7840, 8603)
(7881, 8584)
(7861, 8573)
(7844, 8512)
(7835, 8471)
(7813, 8531)
(7780, 8590)
(7715, 8678)
(7665, 8676)
(7663, 8716)
(7693, 8718)
(7693, 8728)
(7672, 8747)
(7701, 8769)
(7754, 8720)
(7796, 8682)
(7816, 8693)
(7865, 8725)
(7824, 8734)
(7752, 8761)
(7781, 8802)
(7799, 8834)
(7760, 8801)
(7709, 8830)
(7649, 8807)
(7607, 8835)
(7676, 8879)
(7695, 8910)
(7693, 8950)
(7737, 8871)
(7797, 8884)
(7839, 8855)
(7851, 8805)
(7871, 8816)
(7859, 8866)
(7868, 8877)
(7836, 8916)
(7824, 8956)
(7812, 9006)
(7771, 9014)
(7762, 9004)
(7744, 8942)
(7721, 9002)
(7680, 9030)
(7650, 9019)
(7629, 9038)
(7626, 9099)
(7667, 9081)
(7759, 9064)
(7758, 9084)
(7787, 9116)
(7789, 9076)
(7861, 9049)
(7953, 9012)
(7996, 8953)
(7915, 8970)
(7926, 8940)
(7959, 8891)
(7930, 8849)
(7932, 8799)
(7902, 8787)
(7873, 8766)
(7886, 8706)
(7996, 8721)
(8005, 8762)
(8033, 8813)
(8002, 8822)
(8001, 8842)
(8081, 8876)
(8119, 8928)
(8098, 8948)
(8156, 9011)
(8104, 9029)
(8085, 9008)
(8034, 9016)
(7994, 9014)
(8032, 9056)
(7991, 9064)
(8009, 9116)
(8049, 9128)
(8041, 9087)
(8081, 9099)
(8092, 9069)
(8113, 9070)
(8141, 9111)
(8129, 9161)
(8089, 9139)
(8098, 9170)
(8107, 9201)
(8145, 9243)
(8155, 9264)
(8153, 9304)
(8172, 9335)
(8181, 9366)
(8210, 9387)
(8253, 9328)
(8313, 9331)
(8295, 9300)
(8336, 9271)
(8395, 9314)
(8405, 9315)
(8436, 9306)
(8386, 9284)
(8388, 9243)
(8369, 9222)
(8409, 9224)
(8427, 9275)
(8488, 9278)
(8476, 9308)
(8444, 9357)
(8462, 9408)
(8431, 9427)
(8388, 9486)
(8350, 9424)
(8382, 9375)
(8333, 9352)
(8282, 9360)
(8290, 9401)
(8318, 9463)
(8304, 9553)
(8285, 9512)
(8256, 9490)
(8278, 9451)
(8260, 9400)
(8188, 9437)
(8174, 9507)
(8154, 9516)
(8202, 9559)
(8212, 9579)
(8243, 9561)
(8250, 9632)
(8209, 9650)
(8179, 9629)
(8071, 9563)
(8030, 9561)
(8013, 9490)
(8044, 9481)
(8073, 9523)
(8145, 9496)
(8158, 9415)
(8128, 9404)
(8096, 9453)
(8065, 9462)
(8045, 9451)
(8016, 9429)
(8027, 9400)
(8068, 9391)
(8071, 9321)
(8084, 9260)
(8056, 9199)
(8026, 9197)
(8007, 9176)
(7978, 9145)
(7958, 9134)
(7966, 9174)
(7955, 9204)
(7935, 9193)
(7937, 9153)
(7909, 9111)
(7877, 9140)
(7854, 9200)
(7803, 9208)
(7762, 9226)
(7791, 9258)
(7810, 9279)
(7787, 9338)
(7818, 9330)
(7847, 9371)
(7879, 9332)
(7840, 9300)
(7841, 9280)
(7862, 9251)
(7874, 9211)
(7934, 9234)
(7963, 9255)
(7992, 9287)
(8020, 9349)
(7999, 9348)
(7921, 9294)
(7919, 9334)
(7887, 9373)
(7967, 9387)
(7975, 9448)
(7924, 9456)
(7926, 9405)
(7874, 9443)
(7814, 9431)
(7789, 9531)
(7748, 9539)
(7740, 9508)
(7695, 9365)
(7693, 9415)
(7691, 9466)
(7690, 9486)
(7659, 9505)
(7598, 9502)
(7568, 9491)
(7600, 9462)
(7572, 9420)
(7583, 9380)
(7633, 9413)
(7654, 9393)
(7634, 9382)
